"End","CID","Location","Name","Start"
"3/1/2021 12:00:00 PM","1","館のレストラン（４Ｆ）","キティ・ホワイト","3/1/2021 11:30:00 AM"
"3/1/2021 2:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","3/1/2021 1:00:00 PM"
"3/1/2021 12:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","3/1/2021 11:00:00 AM"
"3/1/2021 2:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","3/1/2021 1:00:00 PM"
"3/1/2021 11:30:00 AM","7","館のレストラン（４Ｆ）","マイメロディ","3/1/2021 11:00:00 AM"
"3/1/2021 12:00:00 PM","46","キャンディファクトリー（１Ｆ）","タキシードサム","3/1/2021 11:00:00 AM"
"3/1/2021 4:30:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","3/1/2021 2:30:00 PM"
"3/1/2021 12:00:00 PM","86","キャンディファクトリー（１Ｆ）","ぼんぼんりぼん","3/1/2021 11:00:00 AM"
"3/1/2021 4:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","3/1/2021 3:00:00 PM"
"3/2/2021 12:00:00 PM","1","館のレストラン（４Ｆ）","キティ・ホワイト","3/2/2021 11:30:00 AM"
"3/2/2021 2:00:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","3/2/2021 1:00:00 PM"
"3/2/2021 11:30:00 AM","7","館のレストラン（４Ｆ）","マイメロディ","3/2/2021 11:00:00 AM"
"3/2/2021 2:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","3/2/2021 1:00:00 PM"
"3/2/2021 12:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","3/2/2021 11:00:00 AM"
"3/2/2021 12:00:00 PM","29","キャンディファクトリー（１Ｆ）","本舗固歩香本","3/2/2021 11:00:00 AM"
"3/2/2021 12:00:00 PM","30","キャンディファクトリー（１Ｆ）","分部久花","3/2/2021 11:00:00 AM"
"3/2/2021 4:30:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","3/2/2021 2:30:00 PM"
"3/2/2021 4:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","3/2/2021 3:00:00 PM"
"3/5/2021 12:00:00 PM","1","館のレストラン（４Ｆ）","キティ・ホワイト","3/5/2021 11:30:00 AM"
"3/5/2021 4:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","3/5/2021 3:00:00 PM"
"3/5/2021 2:00:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","3/5/2021 1:00:00 PM"
"3/5/2021 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","3/5/2021 2:30:00 PM"
