"End","CID","Location","Name","Start"
"2/14/2023 2:00:00 PM","3","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ダニエル","2/14/2023 11:00:00 AM"
"2/14/2023 11:30:00 AM","23","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","みるく","2/14/2023 11:00:00 AM"
"2/14/2023 1:00:00 PM","23","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","みるく","2/14/2023 12:30:00 PM"
"2/14/2023 3:30:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","2/14/2023 2:30:00 PM"
"2/14/2023 5:00:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","2/14/2023 4:00:00 PM"
"2/14/2023 5:00:00 PM","28","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","ポチャッコ","2/14/2023 2:00:00 PM"
"2/14/2023 12:30:00 PM","52","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","シナモン","2/14/2023 11:30:00 AM"
"2/14/2023 2:00:00 PM","52","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","シナモン","2/14/2023 1:00:00 PM"
"2/14/2023 3:00:00 PM","53","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","ウィッシュミーメル","2/14/2023 12:00:00 PM"
"2/14/2023 2:30:00 PM","128","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","モップ","2/14/2023 2:00:00 PM"
"2/14/2023 4:00:00 PM","128","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","モップ","2/14/2023 3:30:00 PM"
