"End","CID","Location","Name","Start"
"6/10/2023 11:00:00 AM","16","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","るんるんルル","6/10/2023 10:30:00 AM"
"6/10/2023 12:30:00 PM","16","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","るんるんルル","6/10/2023 12:00:00 PM"
"6/10/2023 2:00:00 PM","16","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","るんるんルル","6/10/2023 1:30:00 PM"
"6/10/2023 3:30:00 PM","16","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","るんるんルル","6/10/2023 3:00:00 PM"
"6/10/2023 5:00:00 PM","16","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","るんるんルル","6/10/2023 4:30:00 PM"
"6/10/2023 10:30:00 AM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","6/10/2023 9:30:00 AM"
"6/10/2023 12:00:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","6/10/2023 11:00:00 AM"
"6/10/2023 1:30:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","6/10/2023 12:30:00 PM"
"6/10/2023 3:00:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","6/10/2023 2:00:00 PM"
"6/10/2023 4:30:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","6/10/2023 3:30:00 PM"
"6/10/2023 5:00:00 PM","28","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","ポチャッコ","6/10/2023 10:30:00 AM"
"6/10/2023 5:00:00 PM","48","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","クロミ","6/10/2023 10:30:00 AM"
"6/10/2023 5:00:00 PM","52","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","シナモン","6/10/2023 9:30:00 AM"
"6/10/2023 5:00:00 PM","61","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","バッドばつ丸","6/10/2023 10:30:00 AM"
