"End","CID","Location","Name","Start"
"11/5/2023 12:30:00 PM","2","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハローミミィ","11/5/2023 11:30:00 AM"
"11/5/2023 2:00:00 PM","2","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハローミミィ","11/5/2023 1:00:00 PM"
"11/5/2023 3:30:00 PM","2","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハローミミィ","11/5/2023 2:30:00 PM"
"11/5/2023 5:00:00 PM","2","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハローミミィ","11/5/2023 4:00:00 PM"
"11/5/2023 11:00:00 AM","2","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハローミミィ","11/5/2023 10:00:00 AM"
"11/5/2023 6:00:00 PM","7","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","マイメロディ","11/5/2023 12:00:00 PM"
"11/5/2023 11:30:00 AM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","11/5/2023 11:00:00 AM"
"11/5/2023 1:00:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","11/5/2023 12:30:00 PM"
"11/5/2023 2:30:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","11/5/2023 2:00:00 PM"
"11/5/2023 4:00:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","11/5/2023 3:30:00 PM"
"11/5/2023 5:30:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","11/5/2023 5:00:00 PM"
"11/5/2023 6:00:00 PM","28","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ポチャッコ","11/5/2023 12:00:00 PM"
"11/5/2023 5:30:00 PM","52","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","シナモン","11/5/2023 10:00:00 AM"
"11/5/2023 6:00:00 PM","61","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","バッドばつ丸","11/5/2023 12:00:00 PM"
