"End","CID","Location","Name","Start"
"9/9/2023 1:00:00 PM","4","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ジョージ（パパ）","9/9/2023 12:30:00 PM"
"9/9/2023 5:00:00 PM","4","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ジョージ（パパ）","9/9/2023 4:30:00 PM"
"9/9/2023 11:00:00 AM","5","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","メアリー（ママ）","9/9/2023 10:30:00 AM"
"9/9/2023 12:30:00 PM","5","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","メアリー（ママ）","9/9/2023 12:00:00 PM"
"9/9/2023 2:30:00 PM","5","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","メアリー（ママ）","9/9/2023 2:00:00 PM"
"9/9/2023 5:30:00 PM","5","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","メアリー（ママ）","9/9/2023 5:00:00 PM"
"9/9/2023 4:00:00 PM","5","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","メアリー（ママ）","9/9/2023 3:30:00 PM"
"9/9/2023 6:00:00 PM","7","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","マイメロディ","9/9/2023 12:00:00 PM"
"9/9/2023 5:30:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","9/9/2023 9:30:00 AM"
"9/9/2023 6:00:00 PM","52","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","シナモン","9/9/2023 12:00:00 PM"
"9/9/2023 4:30:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","9/9/2023 4:00:00 PM"
"9/9/2023 10:30:00 AM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","9/9/2023 9:30:00 AM"
"9/9/2023 12:00:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","9/9/2023 11:00:00 AM"
"9/9/2023 2:00:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","9/9/2023 1:00:00 PM"
"9/9/2023 3:30:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","9/9/2023 2:30:00 PM"
"9/9/2023 6:00:00 PM","61","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","バッドばつ丸","9/9/2023 12:00:00 PM"
